customer_id,signup_date,account_age_days,device_id,address_id,city,customer_segment
CUST02191,2025-10-16,320,DEV02097,ADDR02145,Chennai,occasional
CUST02192,2025-08-11,386,DEV02098,ADDR02146,Kolkata,regular
CUST02193,2025-09-30,336,DEV02099,ADDR02147,Surat,regular
CUST02194,2026-06-15,78,DEV02100,ADDR02148,Delhi,new
CUST02195,2026-01-26,218,DEV02101,ADDR02149,Indore,regular
CUST02196,2025-05-18,471,DEV02102,ADDR02150,Mumbai,occasional
CUST02197,2026-05-11,113,DEV02103,ADDR02151,Delhi,premium
CUST02198,2026-03-27,158,DEV02104,ADDR02152,Kochi,premium
CUST02199,2025-03-20,530,DEV00059,ADDR02153,Ahmedabad,regular
CUST02200,2026-01-17,227,DEV02105,ADDR02154,Chandigarh,regular
CUST02201,2026-03-17,168,DEV02106,ADDR02155,Chandigarh,regular
CUST02202,2025-05-19,470,DEV02107,ADDR02156,Mumbai,regular
CUST02203,2025-05-13,476,DEV02108,ADDR02157,Hyderabad,occasional
CUST02204,2025-07-20,408,DEV02109,ADDR02158,Pune,regular
CUST02205,2025-07-28,400,DEV02110,ADDR02159,Pune,regular
CUST02206,2026-06-03,90,DEV00125,ADDR00007,Surat,regular
CUST02207,2025-05-21,468,DEV02111,ADDR00028,Pune,regular
CUST02208,2025-10-20,316,DEV02112,ADDR02160,Jaipur,premium
CUST02209,2025-04-11,508,DEV02113,ADDR02161,Ahmedabad,regular
CUST02210,2025-11-24,281,DEV02114,ADDR02162,Bangalore,regular
CUST02211,2025-11-21,284,DEV02115,ADDR02163,Pune,regular
CUST02212,2026-04-11,143,DEV00142,ADDR02164,Pune,regular
CUST02213,2025-11-24,281,DEV02116,ADDR02165,Delhi,regular
CUST02214,2026-04-28,126,DEV02117,ADDR02166,Bangalore,regular
CUST02215,2025-05-22,467,DEV02118,ADDR02167,Ahmedabad,regular
CUST02216,2026-04-13,141,DEV00080,ADDR00156,Kochi,regular
CUST02217,2026-07-27,36,DEV00045,ADDR02168,Mumbai,new
CUST02218,2026-07-07,56,DEV00031,ADDR02169,Jaipur,regular
CUST02219,2025-10-30,306,DEV02119,ADDR02170,Bangalore,regular
CUST02220,2025-12-16,259,DEV02120,ADDR02171,Pune,regular
CUST02221,2025-08-21,376,DEV02121,ADDR02172,Jaipur,regular
CUST02222,2025-06-08,450,DEV02122,ADDR02173,Jaipur,regular
CUST02223,2025-06-04,454,DEV02123,ADDR02174,Kolkata,regular
CUST02224,2026-02-03,210,DEV02124,ADDR02175,Hyderabad,regular
CUST02225,2026-03-27,158,DEV02125,ADDR02176,Kolkata,regular
CUST02226,2025-12-12,263,DEV02126,ADDR02177,Delhi,occasional
CUST02227,2026-01-05,239,DEV02127,ADDR02178,Kolkata,regular
CUST02228,2025-09-11,355,DEV02128,ADDR02179,Chandigarh,occasional
CUST02229,2025-10-10,326,DEV02129,ADDR02180,Pune,regular
CUST02230,2026-02-02,211,DEV02130,ADDR02181,Lucknow,regular
CUST02231,2025-12-24,251,DEV02131,ADDR00130,Surat,occasional
CUST02232,2025-10-12,324,DEV02132,ADDR02182,Chennai,premium
CUST02233,2025-05-10,479,DEV02133,ADDR02183,Bangalore,occasional
CUST02234,2026-05-08,116,DEV02134,ADDR02184,Chandigarh,occasional
CUST02235,2025-04-10,509,DEV02135,ADDR02185,Indore,premium
CUST02236,2025-12-05,270,DEV02136,ADDR02186,Mumbai,regular
CUST02237,2026-05-27,97,DEV00129,ADDR02187,Hyderabad,premium
CUST02238,2026-03-08,177,DEV00031,ADDR02188,Ahmedabad,regular
CUST02239,2025-09-13,353,DEV02137,ADDR02189,Delhi,premium
CUST02240,2025-03-30,520,DEV02138,ADDR02190,Pune,occasional
CUST02241,2025-10-08,328,DEV02139,ADDR02191,Delhi,occasional
CUST02242,2026-02-02,211,DEV02140,ADDR02192,Delhi,premium
CUST02243,2025-12-01,274,DEV02141,ADDR02193,Kolkata,regular
CUST02244,2025-05-24,465,DEV02142,ADDR02194,Bangalore,occasional
CUST02245,2025-08-27,370,DEV02143,ADDR02195,Lucknow,occasional
CUST02246,2025-11-16,289,DEV02144,ADDR02196,Delhi,regular
CUST02247,2025-10-15,321,DEV02145,ADDR02197,Lucknow,new
CUST02248,2026-04-21,133,DEV00134,ADDR02198,Chennai,premium
CUST02249,2025-12-08,267,DEV02146,ADDR02199,Chennai,regular
CUST02250,2026-06-25,68,DEV00118,ADDR02200,Ahmedabad,new
CUST02251,2025-11-14,291,DEV02147,ADDR02201,Mumbai,occasional
CUST02252,2025-12-01,274,DEV02148,ADDR02202,Bangalore,regular
CUST02253,2026-01-09,235,DEV02149,ADDR02203,Jaipur,regular
CUST02254,2026-01-02,242,DEV00014,ADDR02204,Kochi,regular
CUST02255,2026-05-11,113,DEV02150,ADDR02205,Bangalore,regular
CUST02256,2025-03-11,539,DEV02151,ADDR02206,Delhi,premium
CUST02257,2025-11-20,285,DEV02152,ADDR02207,Bangalore,premium
CUST02258,2026-01-12,232,DEV02153,ADDR02208,Chennai,regular
CUST02259,2026-04-03,151,DEV02154,ADDR02209,Pune,occasional
CUST02260,2026-06-06,87,DEV02155,ADDR00126,Bangalore,regular
CUST02261,2026-01-05,239,DEV02156,ADDR02210,Delhi,regular
CUST02262,2025-11-27,278,DEV02157,ADDR02211,Chennai,regular
CUST02263,2026-03-26,159,DEV00053,ADDR00035,Surat,regular
CUST02264,2025-07-28,400,DEV02158,ADDR02212,Bangalore,regular
CUST02265,2026-05-20,104,DEV02159,ADDR02213,Pune,occasional
CUST02266,2025-05-28,461,DEV02160,ADDR02214,Ahmedabad,regular
CUST02267,2026-05-16,108,DEV02161,ADDR02215,Hyderabad,regular
CUST02268,2025-06-04,454,DEV02162,ADDR02216,Delhi,regular
CUST02269,2026-05-07,117,DEV00150,ADDR02217,Pune,occasional
CUST02270,2025-08-27,370,DEV02163,ADDR02218,Jaipur,premium
CUST02271,2026-04-10,144,DEV02164,ADDR02219,Delhi,new
CUST02272,2025-06-15,443,DEV02165,ADDR02220,Ahmedabad,premium
CUST02273,2025-04-16,503,DEV02166,ADDR02221,Mumbai,regular
CUST02274,2026-06-08,85,DEV02167,ADDR02222,Bangalore,new
CUST02275,2025-03-02,548,DEV02168,ADDR00141,Delhi,occasional
CUST02276,2026-04-12,142,DEV00112,ADDR02223,Kochi,regular
CUST02277,2026-03-02,183,DEV02169,ADDR02224,Delhi,regular
CUST02278,2026-07-25,38,DEV02170,ADDR02225,Ahmedabad,new
CUST02279,2026-03-18,167,DEV02171,ADDR02226,Chennai,premium
CUST02280,2026-02-13,200,DEV02172,ADDR02227,Mumbai,premium
CUST02281,2025-06-23,435,DEV02173,ADDR02228,Delhi,regular
CUST02282,2025-11-29,276,DEV00101,ADDR02229,Delhi,occasional
CUST02283,2025-12-17,258,DEV02174,ADDR02230,Mumbai,occasional
CUST02284,2025-05-29,460,DEV02175,ADDR02231,Jaipur,regular
CUST02285,2026-04-10,144,DEV02176,ADDR02232,Delhi,regular
CUST02286,2025-08-17,380,DEV00014,ADDR02233,Kolkata,premium
CUST02287,2026-03-25,160,DEV02177,ADDR02234,Delhi,premium
CUST02288,2025-03-30,520,DEV02178,ADDR02235,Kolkata,occasional
CUST02289,2026-05-11,113,DEV02179,ADDR02236,Delhi,premium
CUST02290,2025-10-23,313,DEV02180,ADDR02237,Jaipur,premium
CUST02291,2025-05-11,478,DEV02181,ADDR02238,Pune,regular
CUST02292,2025-07-05,423,DEV02182,ADDR02239,Ahmedabad,occasional
CUST02293,2025-09-01,365,DEV02183,ADDR02240,Indore,regular
CUST02294,2025-12-03,272,DEV02184,ADDR02241,Pune,occasional
CUST02295,2025-10-05,331,DEV02185,ADDR02242,Mumbai,regular
CUST02296,2026-07-30,33,DEV00042,ADDR02243,Indore,new
CUST02297,2026-04-12,142,DEV02186,ADDR02244,Pune,occasional
CUST02298,2025-11-26,279,DEV02187,ADDR02245,Chennai,regular
CUST02299,2025-06-05,453,DEV02188,ADDR00061,Pune,premium
CUST02300,2025-08-20,377,DEV00082,ADDR02246,Kolkata,occasional
CUST02301,2026-04-16,138,DEV02189,ADDR02247,Pune,regular
CUST02302,2025-12-04,271,DEV02190,ADDR02248,Lucknow,regular
CUST02303,2025-11-03,302,DEV02191,ADDR00088,Hyderabad,premium
CUST02304,2026-06-24,69,DEV02192,ADDR02249,Kolkata,new
CUST02305,2026-08-04,28,DEV02193,ADDR02250,Lucknow,new
CUST02306,2026-04-26,128,DEV02194,ADDR02251,Delhi,regular
CUST02307,2026-05-04,120,DEV02195,ADDR02252,Bangalore,regular
CUST02308,2025-04-19,500,DEV02196,ADDR00046,Pune,regular
CUST02309,2026-05-31,93,DEV00083,ADDR02253,Kolkata,premium
CUST02310,2026-07-01,62,DEV00061,ADDR02254,Delhi,regular
CUST02311,2026-05-12,112,DEV02197,ADDR00110,Delhi,occasional
CUST02312,2025-11-29,276,DEV02198,ADDR02255,Lucknow,regular
CUST02313,2025-11-11,294,DEV02199,ADDR02256,Ahmedabad,premium
CUST02314,2025-05-12,477,DEV02200,ADDR00108,Jaipur,occasional
CUST02315,2025-05-18,471,DEV02201,ADDR02257,Bangalore,regular
CUST02316,2025-09-03,363,DEV02202,ADDR02258,Bangalore,regular
CUST02317,2025-12-23,252,DEV02203,ADDR02259,Chandigarh,premium
CUST02318,2026-01-30,214,DEV02204,ADDR02260,Delhi,regular
CUST02319,2026-05-30,94,DEV02205,ADDR02261,Pune,regular
CUST02320,2025-12-28,247,DEV02206,ADDR02262,Mumbai,new
CUST02321,2026-04-06,148,DEV02207,ADDR02263,Hyderabad,regular
CUST02322,2026-03-14,171,DEV02208,ADDR02264,Kolkata,regular
CUST02323,2026-03-24,161,DEV02209,ADDR02265,Bangalore,regular
CUST02324,2025-09-18,348,DEV02210,ADDR02266,Bangalore,occasional
CUST02325,2025-04-04,515,DEV02211,ADDR02267,Delhi,premium
CUST02326,2025-11-04,301,DEV02212,ADDR02268,Kochi,premium
CUST02327,2026-06-22,71,DEV00026,ADDR02269,Ahmedabad,new
CUST02328,2026-04-16,138,DEV02213,ADDR02270,Chandigarh,regular
CUST02329,2026-05-05,119,DEV02214,ADDR02271,Surat,premium
CUST02330,2025-04-26,493,DEV02215,ADDR02272,Hyderabad,occasional
CUST02331,2026-05-31,93,DEV00152,ADDR00057,Bangalore,regular
CUST02332,2026-03-18,167,DEV00111,ADDR02273,Surat,new
CUST02333,2025-10-26,310,DEV02216,ADDR00036,Hyderabad,regular
CUST02334,2025-05-05,484,DEV02217,ADDR02274,Jaipur,occasional
CUST02335,2025-05-20,469,DEV02218,ADDR02275,Mumbai,regular
CUST02336,2025-05-02,487,DEV02219,ADDR02276,Bangalore,premium
CUST02337,2025-05-11,478,DEV02220,ADDR02277,Mumbai,regular
CUST02338,2026-01-12,232,DEV02221,ADDR02278,Delhi,regular
CUST02339,2025-09-07,359,DEV02222,ADDR02279,Mumbai,new
CUST02340,2026-07-13,50,DEV02223,ADDR02280,Indore,regular
CUST02341,2025-06-15,443,DEV02224,ADDR02281,Surat,premium
CUST02342,2025-10-22,314,DEV02225,ADDR02282,Chennai,premium
CUST02343,2026-01-27,217,DEV02226,ADDR02283,Pune,regular
CUST02344,2025-11-10,295,DEV00014,ADDR02284,Mumbai,regular
CUST02345,2025-09-20,346,DEV02227,ADDR02285,Bangalore,regular
CUST02346,2025-05-11,478,DEV02228,ADDR02286,Chandigarh,regular
CUST02347,2025-07-08,420,DEV02229,ADDR02287,Bangalore,occasional
CUST02348,2025-12-29,246,DEV00020,ADDR02288,Chandigarh,premium
CUST02349,2025-08-30,367,DEV02230,ADDR02289,Delhi,premium
CUST02350,2026-08-06,26,DEV00107,ADDR02290,Delhi,regular
CUST02351,2026-05-07,117,DEV00088,ADDR02291,Bangalore,regular
CUST02352,2026-07-28,35,DEV02231,ADDR02292,Bangalore,new
CUST02353,2026-02-28,185,DEV02232,ADDR02293,Mumbai,occasional
CUST02354,2026-01-28,216,DEV02233,ADDR02294,Bangalore,regular
CUST02355,2026-04-09,145,DEV02234,ADDR00070,Mumbai,regular
CUST02356,2025-05-16,473,DEV02235,ADDR02295,Bangalore,occasional
CUST02357,2025-09-12,354,DEV00047,ADDR02296,Indore,occasional
CUST02358,2026-05-02,122,DEV00132,ADDR00064,Delhi,regular
CUST02359,2026-03-13,172,DEV02236,ADDR02297,Hyderabad,new
CUST02360,2025-10-19,317,DEV02237,ADDR02298,Ahmedabad,premium
CUST02361,2025-08-17,380,DEV02238,ADDR02299,Jaipur,regular
CUST02362,2025-03-14,536,DEV02239,ADDR02300,Kochi,new
CUST02363,2025-10-05,331,DEV02240,ADDR02301,Pune,regular
CUST02364,2026-04-11,143,DEV02241,ADDR00148,Mumbai,regular
CUST02365,2026-05-05,119,DEV02242,ADDR02302,Chennai,regular
CUST02366,2025-03-08,542,DEV02243,ADDR02303,Kolkata,regular
CUST02367,2025-04-09,510,DEV02244,ADDR02304,Delhi,regular
CUST02368,2025-07-01,427,DEV02245,ADDR02305,Kolkata,regular
CUST02369,2025-09-19,347,DEV02246,ADDR02306,Mumbai,regular
CUST02370,2025-07-30,398,DEV02247,ADDR02307,Delhi,regular
CUST02371,2025-07-24,404,DEV02248,ADDR02308,Ahmedabad,regular
CUST02372,2026-04-14,140,DEV02249,ADDR02309,Chennai,regular
CUST02373,2026-08-07,25,DEV02250,ADDR02310,Mumbai,new
CUST02374,2025-10-14,322,DEV02251,ADDR02311,Ahmedabad,occasional
CUST02375,2025-11-22,283,DEV02252,ADDR02312,Ahmedabad,premium
CUST02376,2026-05-18,106,DEV02253,ADDR02313,Ahmedabad,regular
CUST02377,2025-08-31,366,DEV02254,ADDR02314,Indore,occasional
CUST02378,2026-01-21,223,DEV02255,ADDR02315,Hyderabad,occasional
CUST02379,2025-07-19,409,DEV02256,ADDR02316,Chandigarh,regular
CUST02380,2026-03-13,172,DEV02257,ADDR02317,Mumbai,regular
CUST02381,2025-12-06,269,DEV00029,ADDR02318,Kochi,new
CUST02382,2025-04-07,512,DEV02258,ADDR02319,Chandigarh,regular
CUST02383,2026-05-16,108,DEV02259,ADDR02320,Chandigarh,regular
CUST02384,2025-05-24,465,DEV02260,ADDR02321,Pune,regular
CUST02385,2025-04-06,513,DEV02261,ADDR00156,Kochi,occasional
CUST02386,2025-06-06,452,DEV02262,ADDR02322,Jaipur,regular
CUST02387,2025-03-30,520,DEV02263,ADDR00041,Mumbai,regular
CUST02388,2025-09-07,359,DEV02264,ADDR02323,Kochi,regular
CUST02389,2026-05-30,94,DEV02265,ADDR02324,Mumbai,occasional
CUST02390,2025-09-05,361,DEV02266,ADDR00033,Bangalore,regular
CUST02391,2026-05-06,118,DEV02267,ADDR02325,Pune,regular
CUST02392,2026-04-16,138,DEV02268,ADDR00076,Mumbai,regular
CUST02393,2026-04-10,144,DEV02269,ADDR02326,Mumbai,new
CUST02394,2025-03-24,526,DEV02270,ADDR02327,Lucknow,regular
CUST02395,2026-04-23,131,DEV00060,ADDR02328,Ahmedabad,regular
CUST02396,2025-05-28,461,DEV02271,ADDR02329,Jaipur,regular
CUST02397,2025-04-13,506,DEV02272,ADDR02330,Pune,premium
CUST02398,2026-06-07,86,DEV02273,ADDR02331,Bangalore,new
CUST02399,2025-05-09,480,DEV02274,ADDR02332,Hyderabad,premium
CUST02400,2026-04-06,148,DEV02275,ADDR02333,Hyderabad,occasional
CUST02401,2025-09-24,342,DEV00109,ADDR00105,Kochi,regular
CUST02402,2026-03-07,178,DEV02276,ADDR02334,Pune,occasional
CUST02403,2025-08-01,396,DEV02277,ADDR02335,Kochi,premium
CUST02404,2025-10-26,310,DEV02278,ADDR02336,Delhi,regular
CUST02405,2025-08-26,371,DEV02279,ADDR02337,Kolkata,premium
CUST02406,2026-01-20,224,DEV02280,ADDR02338,Chennai,regular
CUST02407,2025-06-14,444,DEV02281,ADDR02339,Delhi,premium
CUST02408,2025-06-12,446,DEV02282,ADDR02340,Pune,regular
CUST02409,2026-02-23,190,DEV02283,ADDR02341,Delhi,regular
CUST02410,2025-10-07,329,DEV02284,ADDR02342,Bangalore,occasional
CUST02411,2026-05-08,116,DEV02285,ADDR00011,Kolkata,new
CUST02412,2025-10-17,319,DEV02286,ADDR02343,Kolkata,regular
CUST02413,2025-06-26,432,DEV02287,ADDR02344,Hyderabad,premium
CUST02414,2025-06-22,436,DEV02288,ADDR02345,Pune,regular
CUST02415,2025-03-30,520,DEV02289,ADDR02346,Kolkata,premium
CUST02416,2025-05-20,469,DEV02290,ADDR02347,Mumbai,new
CUST02417,2026-04-17,137,DEV02291,ADDR02348,Chandigarh,new
CUST02418,2026-07-20,43,DEV02292,ADDR02349,Bangalore,regular
CUST02419,2025-11-21,284,DEV02293,ADDR02350,Mumbai,occasional
CUST02420,2025-10-01,335,DEV02294,ADDR02351,Mumbai,regular
CUST02421,2025-05-17,472,DEV02295,ADDR02352,Bangalore,premium
CUST02422,2025-04-21,498,DEV02296,ADDR02353,Mumbai,regular
CUST02423,2025-08-22,375,DEV02297,ADDR00115,Delhi,regular
CUST02424,2026-05-07,117,DEV02298,ADDR04666,Delhi,occasional
CUST02425,2025-05-03,486,DEV02299,ADDR00057,Bangalore,regular
CUST02426,2025-09-04,362,DEV02300,ADDR02354,Chandigarh,regular
CUST02427,2026-03-10,175,DEV02301,ADDR02355,Ahmedabad,occasional
CUST02428,2025-07-28,400,DEV02302,ADDR02356,Bangalore,premium
CUST02429,2025-09-14,352,DEV00079,ADDR02357,Bangalore,premium
CUST02430,2025-12-03,272,DEV02303,ADDR02358,Delhi,occasional
CUST02431,2026-02-22,191,DEV00005,ADDR02359,Surat,occasional
CUST02432,2025-09-19,347,DEV02304,ADDR02360,Mumbai,regular
CUST02433,2025-04-25,494,DEV02305,ADDR02361,Hyderabad,premium
CUST02434,2025-04-19,500,DEV02306,ADDR02362,Indore,premium
CUST02435,2026-05-15,109,DEV00079,ADDR02363,Chennai,regular
CUST02436,2025-06-12,446,DEV02307,ADDR02364,Chandigarh,regular
CUST02437,2026-02-06,207,DEV02308,ADDR02365,Kolkata,regular
CUST02438,2026-04-12,142,DEV02309,ADDR02366,Indore,regular
CUST02439,2025-07-03,425,DEV02310,ADDR02367,Mumbai,regular
CUST02440,2026-01-24,220,DEV00077,ADDR02368,Jaipur,regular
CUST02441,2026-03-28,157,DEV02311,ADDR02369,Hyderabad,occasional
CUST02442,2025-06-21,437,DEV02312,ADDR02370,Mumbai,premium
CUST02443,2026-02-05,208,DEV02313,ADDR02371,Mumbai,regular
CUST02444,2025-07-23,405,DEV02314,ADDR02372,Chennai,occasional
CUST02445,2025-04-07,512,DEV02315,ADDR02373,Mumbai,regular
CUST02446,2026-07-11,52,DEV02316,ADDR02374,Hyderabad,regular
CUST02447,2025-06-01,457,DEV02317,ADDR02375,Bangalore,regular
CUST02448,2025-12-20,255,DEV02318,ADDR02376,Bangalore,new
CUST02449,2025-05-20,469,DEV02319,ADDR02377,Kolkata,regular
CUST02450,2025-07-14,414,DEV02320,ADDR02378,Chennai,regular
CUST02451,2025-07-25,403,DEV02321,ADDR02379,Kolkata,occasional
CUST02452,2025-03-09,541,DEV02322,ADDR02380,Mumbai,occasional
CUST02453,2026-01-12,232,DEV02323,ADDR02381,Ahmedabad,occasional
CUST02454,2025-10-29,307,DEV02324,ADDR02382,Bangalore,new
CUST02455,2026-05-11,113,DEV02325,ADDR02383,Pune,occasional
CUST02456,2025-11-30,275,DEV02326,ADDR02384,Delhi,regular
CUST02457,2025-12-07,268,DEV02327,ADDR02385,Kolkata,regular
CUST02458,2025-09-19,347,DEV02328,ADDR02386,Lucknow,regular
CUST02459,2026-04-23,131,DEV02329,ADDR02387,Kolkata,occasional
CUST02460,2025-10-12,324,DEV02330,ADDR02388,Ahmedabad,premium
CUST02461,2026-06-15,78,DEV02331,ADDR00100,Delhi,premium
CUST02462,2026-04-19,135,DEV02332,ADDR02389,Mumbai,regular
CUST02463,2026-07-23,40,DEV02333,ADDR02390,Chennai,new
CUST02464,2025-06-28,430,DEV02334,ADDR02391,Delhi,new
CUST02465,2026-02-02,211,DEV02335,ADDR02392,Jaipur,occasional
CUST02466,2026-06-03,90,DEV00131,ADDR02393,Bangalore,regular
CUST02467,2026-05-12,112,DEV02336,ADDR02394,Pune,occasional
CUST02468,2025-11-04,301,DEV00015,ADDR02395,Delhi,regular
CUST02469,2025-05-18,471,DEV00138,ADDR02396,Mumbai,regular
CUST02470,2026-03-13,172,DEV02337,ADDR02397,Mumbai,regular
CUST02471,2026-07-25,38,DEV02338,ADDR02398,Lucknow,new
CUST02472,2025-09-08,358,DEV02339,ADDR02399,Bangalore,premium
CUST02473,2026-07-26,37,DEV02340,ADDR02400,Lucknow,premium
CUST02474,2025-10-17,319,DEV02341,ADDR02401,Surat,regular
CUST02475,2026-04-07,147,DEV02342,ADDR02402,Pune,regular
CUST02476,2025-08-27,370,DEV02343,ADDR02403,Mumbai,regular
CUST02477,2026-05-15,109,DEV02344,ADDR00005,Mumbai,new
CUST02478,2025-10-26,310,DEV02345,ADDR02404,Kochi,premium
CUST02479,2026-01-31,213,DEV02346,ADDR02405,Bangalore,regular
CUST02480,2026-07-11,52,DEV02347,ADDR02406,Chandigarh,new
CUST02481,2026-01-01,243,DEV02348,ADDR02407,Hyderabad,regular
CUST02482,2025-11-02,303,DEV02349,ADDR02408,Pune,regular
CUST02483,2025-08-19,378,DEV02350,ADDR02409,Chandigarh,premium
CUST02484,2025-05-02,487,DEV00139,ADDR02410,Mumbai,regular
CUST02485,2025-08-16,381,DEV02351,ADDR02411,Mumbai,regular
CUST02486,2025-11-23,282,DEV02352,ADDR02412,Bangalore,occasional
CUST02487,2025-05-12,477,DEV02353,ADDR02413,Mumbai,premium
CUST02488,2025-03-25,525,DEV02354,ADDR02414,Pune,regular
CUST02489,2025-06-26,432,DEV02355,ADDR02415,Mumbai,regular
CUST02490,2025-10-28,308,DEV02356,ADDR02416,Pune,occasional
CUST02491,2025-04-25,494,DEV02357,ADDR02417,Mumbai,regular
CUST02492,2025-04-09,510,DEV02358,ADDR02418,Chandigarh,regular
CUST02493,2026-04-16,138,DEV02359,ADDR00118,Delhi,premium
CUST02494,2026-07-21,42,DEV00090,ADDR02419,Chennai,new
CUST02495,2025-08-16,381,DEV02360,ADDR02420,Kolkata,occasional
CUST02496,2025-06-24,434,DEV02361,ADDR02421,Delhi,regular
CUST02497,2025-10-17,319,DEV02362,ADDR02422,Mumbai,occasional
CUST02498,2025-11-12,293,DEV00095,ADDR02423,Bangalore,regular
CUST02499,2026-07-11,52,DEV02363,ADDR02424,Mumbai,new
CUST02500,2025-05-25,464,DEV02364,ADDR02425,Ahmedabad,occasional
CUST02501,2026-05-10,114,DEV02365,ADDR02426,Pune,regular
CUST02502,2026-01-08,236,DEV02366,ADDR02427,Delhi,occasional
CUST02503,2026-01-09,235,DEV02367,ADDR02428,Surat,regular
CUST02504,2026-02-09,204,DEV02368,ADDR02429,Hyderabad,premium
CUST02505,2025-09-01,365,DEV02369,ADDR02430,Bangalore,regular
CUST02506,2025-12-01,274,DEV02370,ADDR02431,Bangalore,regular
CUST02507,2026-05-18,106,DEV02371,ADDR02432,Ahmedabad,new
CUST02508,2025-12-31,244,DEV00079,ADDR02433,Ahmedabad,regular
CUST02509,2025-04-19,500,DEV02372,ADDR02434,Surat,regular
CUST02510,2025-05-11,478,DEV02373,ADDR02435,Chennai,occasional
CUST02511,2026-04-06,148,DEV02374,ADDR02436,Mumbai,regular
CUST02512,2025-05-19,470,DEV02375,ADDR02437,Mumbai,premium
CUST02513,2025-06-06,452,DEV02376,ADDR02438,Ahmedabad,regular
CUST02514,2026-04-10,144,DEV02377,ADDR02439,Mumbai,regular
CUST02515,2025-09-30,336,DEV02378,ADDR02440,Mumbai,occasional
CUST02516,2026-05-22,102,DEV00129,ADDR02441,Surat,occasional
CUST02517,2025-08-08,389,DEV02379,ADDR02442,Mumbai,regular
CUST02518,2025-11-23,282,DEV02380,ADDR02443,Pune,regular
CUST02519,2026-04-11,143,DEV02381,ADDR02444,Delhi,premium
CUST02520,2025-07-15,413,DEV02382,ADDR02445,Mumbai,occasional
CUST02521,2025-05-12,477,DEV02383,ADDR02446,Bangalore,regular
CUST02522,2026-05-03,121,DEV02384,ADDR02447,Indore,regular
CUST02523,2026-03-29,156,DEV00140,ADDR02448,Ahmedabad,regular
CUST02524,2025-11-15,290,DEV02385,ADDR02449,Kochi,occasional
CUST02525,2025-07-17,411,DEV02386,ADDR02450,Chandigarh,occasional
CUST02526,2025-10-28,308,DEV02387,ADDR02451,Hyderabad,premium
CUST02527,2026-07-21,42,DEV02388,ADDR02452,Pune,regular
CUST02528,2026-04-26,128,DEV02389,ADDR02453,Delhi,new
CUST02529,2026-02-07,206,DEV02390,ADDR02454,Bangalore,premium
CUST02530,2025-08-02,395,DEV00011,ADDR00044,Mumbai,regular
CUST02531,2025-11-21,284,DEV02391,ADDR02455,Mumbai,occasional
CUST02532,2025-05-30,459,DEV02392,ADDR02456,Kolkata,occasional
CUST02533,2025-06-13,445,DEV02393,ADDR02457,Bangalore,premium
CUST02534,2025-05-23,466,DEV02394,ADDR00121,Bangalore,regular
CUST02535,2025-12-04,271,DEV02395,ADDR02458,Bangalore,occasional
CUST02536,2026-01-01,243,DEV02396,ADDR02459,Mumbai,new
CUST02537,2026-01-12,232,DEV02397,ADDR02460,Ahmedabad,regular
CUST02538,2026-01-08,236,DEV02398,ADDR02461,Pune,regular
CUST02539,2025-10-26,310,DEV02399,ADDR00061,Pune,occasional
CUST02540,2026-07-20,43,DEV02400,ADDR02462,Surat,regular
CUST02541,2026-05-17,107,DEV00091,ADDR02463,Hyderabad,regular
CUST02542,2025-06-26,432,DEV02401,ADDR02464,Surat,premium
CUST02543,2025-09-23,343,DEV02402,ADDR00127,Jaipur,occasional
CUST02544,2025-06-04,454,DEV02403,ADDR02465,Chennai,new
CUST02545,2025-07-23,405,DEV02404,ADDR02466,Surat,premium
CUST02546,2026-04-09,145,DEV02405,ADDR02467,Delhi,regular
CUST02547,2026-02-16,197,DEV02406,ADDR02468,Mumbai,regular
CUST02548,2025-12-10,265,DEV02407,ADDR00016,Pune,regular
CUST02549,2026-05-12,112,DEV02408,ADDR02469,Mumbai,new
CUST02550,2026-01-27,217,DEV00058,ADDR02470,Indore,regular
CUST02551,2025-10-09,327,DEV02409,ADDR02471,Chennai,regular
CUST02552,2025-06-13,445,DEV02410,ADDR02472,Bangalore,regular
CUST02553,2025-10-28,308,DEV02411,ADDR02473,Kochi,regular
CUST02554,2026-03-18,167,DEV00149,ADDR02474,Kolkata,occasional
CUST02555,2025-05-08,481,DEV02412,ADDR02475,Delhi,occasional
CUST02556,2026-04-20,134,DEV00055,ADDR00056,Hyderabad,new
CUST02557,2025-08-14,383,DEV02413,ADDR00148,Mumbai,regular
CUST02558,2026-04-08,146,DEV00070,ADDR02476,Delhi,regular
CUST02559,2026-03-29,156,DEV02414,ADDR02477,Delhi,regular
CUST02560,2025-09-22,344,DEV02415,ADDR02478,Hyderabad,premium
CUST02561,2025-10-25,311,DEV02416,ADDR02479,Ahmedabad,regular
CUST02562,2026-07-30,33,DEV02417,ADDR02480,Hyderabad,new
CUST02563,2026-02-19,194,DEV02418,ADDR02481,Ahmedabad,premium
CUST02564,2025-12-17,258,DEV02419,ADDR02482,Mumbai,occasional
CUST02565,2026-04-27,127,DEV02420,ADDR02483,Lucknow,occasional
CUST02566,2026-04-26,128,DEV02421,ADDR02484,Mumbai,premium
CUST02567,2025-12-31,244,DEV02422,ADDR02485,Bangalore,regular
CUST02568,2026-03-08,177,DEV02423,ADDR00015,Indore,regular
CUST02569,2026-05-08,116,DEV02424,ADDR02486,Indore,regular
